,ftimed,ftimeh,fopen,fhigh,flow,fclose,fvolume,ma5,price_change,shift,p_change
62,2010.07.21,00:00,0.8838,0.8858,0.8762,0.878,11059,0.8767799999999999,-0.005700000000000038,0.8837,-0.6450152766776098
63,2010.07.22,00:00,0.8781,0.8952,0.8737,0.8932,11519,0.8785399999999999,0.015199999999999991,0.878,1.7312072892938486
64,2010.07.23,00:00,0.8934,0.897,0.8895,0.8969,12166,0.8840199999999999,0.0037000000000000366,0.8932,0.4142409314823149
65,2010.07.26,00:00,0.8957,0.9035,0.8927,0.9024,10004,0.8908400000000001,0.005499999999999949,0.8969,0.6132233247853661
66,2010.07.27,00:00,0.9026,0.9068,0.8999,0.9022,9306,0.8945399999999999,-0.00019999999999997797,0.9024,-0.022163120567373445
67,2010.07.28,00:00,0.9023,0.9024,0.8906,0.8932,10254,0.8975799999999999,-0.009000000000000008,0.9022,-0.9975615162935056
68,2010.07.29,00:00,0.8931,0.9042,0.8905,0.9003,9595,0.8989999999999998,0.007099999999999995,0.8932,0.7948947604120012
69,2010.07.30,00:00,0.9002,0.9066,0.8965,0.9045,10383,0.9005199999999999,0.0041999999999999815,0.9003,0.46651116294568273
70,2010.08.02,00:00,0.9054,0.9144,0.9045,0.9135,8785,0.9027399999999999,0.009000000000000008,0.9045,0.9950248756218915
71,2010.08.03,00:00,0.9136,0.9147,0.9069,0.9125,8878,0.9047999999999998,-0.0010000000000000009,0.9135,-0.10946907498631646
72,2010.08.04,00:00,0.9126,0.9181,0.9093,0.9165,8405,0.9094599999999998,0.0040000000000000036,0.9125,0.43835616438356206
73,2010.08.05,00:00,0.9166,0.9176,0.9114,0.9159,7165,0.9125799999999998,-0.0005999999999999339,0.9165,-0.06546644844516464
74,2010.08.06,00:00,0.9157,0.922,0.9133,0.9187,8368,0.9154199999999999,0.0027999999999999137,0.9159,0.3057102303744856
75,2010.08.09,00:00,0.919,0.9204,0.9151,0.9163,7340,0.9159799999999999,-0.0023999999999999577,0.9187,-0.2612387068683964
76,2010.08.10,00:00,0.9164,0.9165,0.9056,0.9134,9792,0.91616,-0.0029000000000000137,0.9163,-0.3164902324566205
77,2010.08.11,00:00,0.9133,0.9139,0.8965,0.8969,10818,0.91224,-0.01649999999999996,0.9134,-1.8064374863148631
78,2010.08.12,00:00,0.897,0.9006,0.8912,0.8961,11741,0.9082800000000001,-0.0008000000000000229,0.8969,-0.0891961199687839
79,2010.08.13,00:00,0.8962,0.9033,0.8924,0.8924,8757,0.90302,-0.0037000000000000366,0.8961,-0.4129003459435372
80,2010.08.16,00:00,0.8935,0.8992,0.8857,0.8981,9955,0.8993800000000002,0.005700000000000038,0.8924,0.6387270282384624
81,2010.08.17,00:00,0.8982,0.9077,0.8944,0.9052,13665,0.8977400000000001,0.007099999999999995,0.8981,0.7905578443380464
82,2010.08.18,00:00,0.9051,0.9057,0.8971,0.8982,8391,0.898,-0.007000000000000006,0.9052,-0.7733097657976145
83,2010.08.19,00:00,0.898,0.9016,0.8903,0.8924,10196,0.8972600000000002,-0.005800000000000027,0.8982,-0.6457359162770014
84,2010.08.20,00:00,0.8925,0.8931,0.884,0.8921,9300,0.8972000000000001,-0.00029999999999996696,0.8924,-0.03361721201254672
85,2010.08.23,00:00,0.8867,0.8981,0.8857,0.8911,8429,0.8958,-0.0010000000000000009,0.8921,-0.11209505660800369
86,2010.08.24,00:00,0.8912,0.8913,0.8795,0.8814,10274,0.89104,-0.009700000000000042,0.8911,-1.0885422511502685
87,2010.08.25,00:00,0.8815,0.8892,0.8769,0.8838,10069,0.8881600000000001,0.0024000000000000687,0.8814,0.2722940776038199
88,2010.08.26,00:00,0.8837,0.8916,0.883,0.8861,9043,0.8869,0.0022999999999999687,0.8838,0.26023987327449294
89,2010.08.27,00:00,0.8862,0.8997,0.8843,0.8989,8919,0.88826,0.012800000000000034,0.8861,1.444532219839751
90,2010.08.30,00:00,0.9019,0.9029,0.8915,0.8915,6594,0.88834,-0.007400000000000073,0.8989,-0.8232283902547639
91,2010.08.31,00:00,0.8917,0.8954,0.8859,0.8904,11267,0.8901399999999999,-0.0010999999999999899,0.8915,-0.12338754907459225
92,2010.09.01,00:00,0.8902,0.9114,0.8899,0.9114,9963,0.89566,0.02100000000000002,0.8904,2.358490566037738
93,2010.09.02,00:00,0.9115,0.9119,0.9052,0.9108,8824,0.9006000000000001,-0.0005999999999999339,0.9114,-0.06583278472678669
94,2010.09.03,00:00,0.9109,0.9173,0.9064,0.9166,8163,0.9041399999999999,0.005799999999999916,0.9108,0.636802810715845
95,2010.09.06,00:00,0.9153,0.9179,0.9144,0.9174,4918,0.9093199999999999,0.0008000000000000229,0.9166,0.08727907484180918
96,2010.09.07,00:00,0.9175,0.9177,0.909,0.9105,9861,0.91334,-0.006900000000000017,0.9174,-0.7521255722694591
97,2010.09.08,00:00,0.9104,0.9191,0.9096,0.918,8701,0.9146599999999999,0.007500000000000062,0.9105,0.8237232289950646
98,2010.09.09,00:00,0.9181,0.9275,0.9169,0.9228,8463,0.9170599999999999,0.0047999999999999154,0.918,0.5228758169934549
99,2010.09.10,00:00,0.9229,0.9267,0.9203,0.9265,8040,0.9190399999999999,0.0037000000000000366,0.9228,0.4009536194191631
100,2010.09.13,00:00,0.9297,0.9361,0.9287,0.9359,7712,0.9227399999999999,0.009399999999999964,0.9265,1.0145709660010755
101,2010.09.14,00:00,0.936,0.9457,0.9313,0.9396,8825,0.92856,0.0037000000000000366,0.9359,0.3953413826263529
102,2010.09.15,00:00,0.9395,0.9429,0.9342,0.9379,10423,0.93254,-0.0017000000000000348,0.9396,-0.18092805449127658
103,2010.09.16,00:00,0.938,0.9395,0.933,0.9368,9210,0.9353400000000001,-0.0010999999999999899,0.9379,-0.11728329246188185
104,2010.09.17,00:00,0.9369,0.9467,0.935,0.936,8463,0.9372400000000001,-0.0007999999999999119,0.9368,-0.08539709649870963
105,2010.09.20,00:00,0.9379,0.9493,0.9361,0.9471,7322,0.93948,0.011099999999999999,0.936,1.1858974358974357
106,2010.09.21,00:00,0.9472,0.9564,0.9441,0.9551,8656,0.9425799999999999,0.007999999999999896,0.9471,0.8446837715130288
107,2010.09.22,00:00,0.955,0.9599,0.9508,0.9567,9825,0.9463399999999998,0.0016000000000000458,0.9551,0.1675217254737772
108,2010.09.23,00:00,0.9564,0.9574,0.9466,0.9489,10174,0.9487599999999998,-0.007800000000000029,0.9567,-0.8153026026967732
109,2010.09.24,00:00,0.9488,0.9614,0.9462,0.9595,8926,0.95346,0.010600000000000054,0.9489,1.1170829381389034
110,2010.09.27,00:00,0.9611,0.9644,0.9573,0.9608,8010,0.9561999999999999,0.0012999999999999678,0.9595,0.13548723293381634
111,2010.09.28,00:00,0.9607,0.9686,0.9559,0.9674,9740,0.9586600000000001,0.00660000000000005,0.9608,0.6869275603663666
112,2010.09.29,00:00,0.9675,0.9729,0.9658,0.9696,9315,0.9612400000000001,0.0021999999999999797,0.9674,0.22741368616911098
113,2010.09.30,00:00,0.9695,0.9733,0.9624,0.9669,10740,0.96484,-0.0027000000000000357,0.9696,-0.27846534653465715
114,2010.10.01,00:00,0.967,0.975,0.9635,0.9728,8990,0.9675,0.005900000000000016,0.9669,0.6101975385251853
115,2010.10.04,00:00,0.9727,0.9731,0.9652,0.9682,8147,0.96898,-0.0046000000000000485,0.9728,-0.47286184210526816
116,2010.10.05,00:00,0.9681,0.9725,0.9541,0.9717,10838,0.9698399999999999,0.0035000000000000586,0.9682,0.3614955587688555
117,2010.10.06,00:00,0.9716,0.979,0.9693,0.9773,8897,0.9713799999999999,0.005599999999999938,0.9717,0.5763095605639538
118,2010.10.07,00:00,0.9772,0.9917,0.9756,0.9824,9998,0.97448,0.0051000000000001044,0.9773,0.5218459019748394
119,2010.10.08,00:00,0.9823,0.9871,0.9708,0.986,11011,0.9771199999999999,0.0035999999999999366,0.9824,0.36644951140064497
120,2010.10.11,00:00,0.9895,0.9906,0.9821,0.9837,7991,0.9802199999999999,-0.0022999999999999687,0.986,-0.23326572008113272
121,2010.10.12,00:00,0.9838,0.9876,0.9766,0.9862,10838,0.9831199999999999,0.0024999999999999467,0.9837,0.25414252312696417
122,2010.10.13,00:00,0.986,0.9936,0.9833,0.9904,8842,0.9857400000000001,0.0041999999999999815,0.9862,0.4258771040356907
123,2010.10.14,00:00,0.9902,0.9993,0.9891,0.9941,10735,0.9880800000000001,0.0037000000000000366,0.9904,0.3735864297253672
124,2010.10.15,00:00,0.994,1.0003,0.9862,0.9891,11732,0.9887,-0.0050000000000000044,0.9941,-0.5029675082989643
125,2010.10.18,00:00,0.9929,0.9944,0.98,0.9888,11033,0.9897200000000002,-0.00029999999999996696,0.9891,-0.03033060357900788
126,2010.10.19,00:00,0.9887,0.9959,0.9661,0.9685,15662,0.9861800000000001,-0.020299999999999985,0.9888,-2.052993527508089
127,2010.10.20,00:00,0.9686,0.9889,0.9663,0.987,13728,0.9855,0.01849999999999996,0.9685,1.9101703665462013
128,2010.10.21,00:00,0.9869,0.9891,0.9742,0.9772,14164,0.9821200000000001,-0.009800000000000031,0.987,-0.9929078014184428
