,ftimed,ftimeh,fopen,fhigh,flow,fclose,fvolume,ma5,price_change,shift,p_change
180,2011.01.06,00:00,0.9957,0.9992,0.9924,0.9964,29207,0.99556,0.0008999999999999009,0.9955,0.09040683073831249
181,2011.01.07,00:00,0.9965,1.0003,0.9898,0.9917,31365,0.99506,-0.0046999999999999265,0.9964,-0.4716981132075398
182,2011.01.10,00:00,0.993,0.9983,0.9909,0.9931,31402,0.99498,0.0013999999999999568,0.9917,0.14117172532015296
183,2011.01.11,00:00,0.9931,0.9948,0.9891,0.9901,26741,0.99336,-0.0030000000000000027,0.9931,-0.3020843822374386
184,2011.01.12,00:00,0.9901,0.991,0.9847,0.9856,30548,0.99138,-0.0044999999999999485,0.9901,-0.4544995455004493
185,2011.01.13,00:00,0.9856,0.9907,0.9852,0.9889,27153,0.9898800000000001,0.0032999999999999696,0.9856,0.3348214285714255
186,2011.01.14,00:00,0.9889,0.9976,0.9883,0.9892,28698,0.9893800000000003,0.00029999999999996696,0.9889,0.030336737789459698
187,2011.01.17,00:00,0.988,0.99,0.9855,0.9867,17757,0.9881000000000002,-0.0024999999999999467,0.9892,-0.2527294783663513
188,2011.01.18,00:00,0.9868,0.9933,0.9835,0.991,29358,0.9882800000000002,0.0042999999999999705,0.9867,0.435796087969998
189,2011.01.19,00:00,0.9911,0.9965,0.9888,0.9956,30174,0.9902800000000003,0.0046000000000000485,0.991,0.4641775983854741
190,2011.01.20,00:00,0.9955,1.0031,0.9948,0.9971,34854,0.9919200000000001,0.0014999999999999458,0.9956,0.15066291683406446
191,2011.01.21,00:00,0.997,0.9986,0.9907,0.9953,26521,0.9931400000000001,-0.0018000000000000238,0.9971,-0.18052351820279047
192,2011.01.24,00:00,0.9933,0.9982,0.9918,0.9934,27835,0.9944800000000003,-0.0019000000000000128,0.9953,-0.19089721691952305
193,2011.01.25,00:00,0.9934,1.0003,0.991,0.9966,31939,0.9956000000000003,0.0032000000000000917,0.9934,0.32212603180995486
194,2011.01.26,00:00,0.9965,0.9979,0.9936,0.9939,27741,0.9952600000000004,-0.0027000000000000357,0.9966,-0.27092113184828776
195,2011.01.27,00:00,0.9938,0.9985,0.9925,0.9932,33419,0.9944800000000005,-0.0007000000000000339,0.9939,-0.07042962068618915
196,2011.01.28,00:00,0.9933,1.0015,0.9932,1.0009,29198,0.9956000000000003,0.007699999999999929,0.9932,0.7752718485702708
197,2011.01.31,00:00,1.0015,1.0057,0.9962,1.0008,31304,0.9970800000000002,-9.999999999998899e-05,1.0009,-0.009991008092715456
198,2011.02.01,00:00,1.0007,1.0008,0.9899,0.9903,28928,0.9958200000000004,-0.010499999999999954,1.0008,-1.0491606714628252
199,2011.02.02,00:00,0.9903,0.9914,0.9859,0.9876,26142,0.9945600000000002,-0.0026999999999999247,0.9903,-0.2726446531354059
200,2011.02.03,00:00,0.9877,0.9921,0.9865,0.9909,25556,0.9941000000000002,0.0032999999999999696,0.9876,0.33414337788578063
201,2011.02.04,00:00,0.9909,0.9944,0.983,0.9881,27137,0.9915400000000003,-0.0028000000000000247,0.9909,-0.28257139973761475
202,2011.02.07,00:00,0.9879,0.991,0.9857,0.9906,24182,0.9895000000000003,0.0025000000000000577,0.9881,0.2530108288634812
203,2011.02.08,00:00,0.9907,0.9977,0.9868,0.995,27699,0.9904400000000002,0.0043999999999999595,0.9906,0.44417524732484953
